"Ind";"Anchor";"Compound";"DoseAnchor(M)";"DoseCompound(M)";"plate";"row";"col";"Viability"
"ind";Paricalcitol;Veliparib (ABT-888);0;1e-05;1;1;2;95.4345878610681
"ind";Paricalcitol;Veliparib (ABT-888);0;1e-07;1;1;13;92.3089539646243
"ind";Paricalcitol;Veliparib (ABT-888);0;3e-06;2;1;2;96.0689255714946
"ind";Paricalcitol;Veliparib (ABT-888);0;1e-08;2;1;13;95.7708737431709
"ind";Paricalcitol;Veliparib (ABT-888);0;1e-06;3;1;2;99.6587990868361
"ind";Paricalcitol;Veliparib (ABT-888);0;3e-07;3;1;13;104.000753819128
"ind";Paricalcitol;DMSO;0;0;3;1;1;98.7654854027651
"ind";Paricalcitol;Veliparib (ABT-888);2e-09;1e-05;4;1;2;84.1872588817463
"ind";Paricalcitol;Veliparib (ABT-888);2e-09;1e-07;4;1;13;99.4906561457847
"ind";Paricalcitol;Veliparib (ABT-888);2e-09;3e-06;5;1;2;95.6935366798449
"ind";Paricalcitol;Veliparib (ABT-888);2e-09;1e-08;5;1;13;104.268826673466
"ind";Paricalcitol;Veliparib (ABT-888);2e-09;1e-06;6;1;2;99.4406911891415
"ind";Paricalcitol;Veliparib (ABT-888);2e-09;3e-07;6;1;13;104.262309505208
"ind";Paricalcitol;DMSO;2e-09;0;6;1;1;102.195525366584
"ind";Paricalcitol;Veliparib (ABT-888);2e-08;1e-05;7;1;2;84.5637339681055
"ind";Paricalcitol;Veliparib (ABT-888);2e-08;1e-07;7;1;13;96.569661332636
"ind";Paricalcitol;Veliparib (ABT-888);2e-08;3e-06;8;1;2;93.4952958264869
"ind";Paricalcitol;Veliparib (ABT-888);2e-08;1e-08;8;1;13;104.172589822193
"ind";Paricalcitol;Veliparib (ABT-888);2e-08;1e-06;9;1;2;98.0753444391311
"ind";Paricalcitol;Veliparib (ABT-888);2e-08;3e-07;9;1;13;100.040705146744
"ind";Paricalcitol;DMSO;2e-08;0;9;1;1;98.7505773803753
"ind";Paricalcitol;Veliparib (ABT-888);2e-07;1e-05;10;1;2;84.1955139615395
"ind";Paricalcitol;Veliparib (ABT-888);2e-07;1e-07;10;1;13;93.1529272540102
"ind";Paricalcitol;Veliparib (ABT-888);2e-07;3e-06;11;1;2;88.8928716028242
"ind";Paricalcitol;Veliparib (ABT-888);2e-07;1e-08;11;1;13;94.4146510287214
"ind";Paricalcitol;Veliparib (ABT-888);2e-07;1e-06;12;1;2;91.3594025494619
"ind";Paricalcitol;Veliparib (ABT-888);2e-07;3e-07;12;1;13;98.2458770085437
"ind";Paricalcitol;DMSO;2e-07;0;12;1;1;94.4248069492565
"ind";Paricalcitol;Erlotinib HCl (OSI-744);0;1e-05;1;1;3;46.5297572544908
"ind";Paricalcitol;Erlotinib HCl (OSI-744);0;1e-07;1;1;14;86.9861654095321
"ind";Paricalcitol;Erlotinib HCl (OSI-744);0;3e-06;2;1;3;54.8523983586512
"ind";Paricalcitol;Erlotinib HCl (OSI-744);0;1e-08;2;1;14;99.469149490534
"ind";Paricalcitol;Erlotinib HCl (OSI-744);0;1e-06;3;1;3;58.916721723161
"ind";Paricalcitol;Erlotinib HCl (OSI-744);0;3e-07;3;1;14;81.7441897408367
"ind";Paricalcitol;Erlotinib HCl (OSI-744);2e-09;1e-05;4;1;3;44.2611309839485
"ind";Paricalcitol;Erlotinib HCl (OSI-744);2e-09;1e-07;4;1;14;93.4509790823338
"ind";Paricalcitol;Erlotinib HCl (OSI-744);2e-09;3e-06;5;1;3;51.4048163502717
"ind";Paricalcitol;Erlotinib HCl (OSI-744);2e-09;1e-08;5;1;14;103.07075390874
"ind";Paricalcitol;Erlotinib HCl (OSI-744);2e-09;1e-06;6;1;3;60.2816339952875
"ind";Paricalcitol;Erlotinib HCl (OSI-744);2e-09;3e-07;6;1;14;81.5097889224976
"ind";Paricalcitol;Erlotinib HCl (OSI-744);2e-08;1e-05;7;1;3;41.5493372718754
"ind";Paricalcitol;Erlotinib HCl (OSI-744);2e-08;1e-07;7;1;14;87.509276781692
"ind";Paricalcitol;Erlotinib HCl (OSI-744);2e-08;3e-06;8;1;3;51.7089508689693
"ind";Paricalcitol;Erlotinib HCl (OSI-744);2e-08;1e-08;8;1;14;105.803185320296
"ind";Paricalcitol;Erlotinib HCl (OSI-744);2e-08;1e-06;9;1;3;57.8744092797959
"ind";Paricalcitol;Erlotinib HCl (OSI-744);2e-08;3e-07;9;1;14;72.9766432836101
"ind";Paricalcitol;Erlotinib HCl (OSI-744);2e-07;1e-05;10;1;3;35.3278312140317
"ind";Paricalcitol;Erlotinib HCl (OSI-744);2e-07;1e-07;10;1;14;78.716096129318
"ind";Paricalcitol;Erlotinib HCl (OSI-744);2e-07;3e-06;11;1;3;40.1920283627163
"ind";Paricalcitol;Erlotinib HCl (OSI-744);2e-07;1e-08;11;1;14;94.6197245899004
"ind";Paricalcitol;Erlotinib HCl (OSI-744);2e-07;1e-06;12;1;3;45.3110467902811
"ind";Paricalcitol;Erlotinib HCl (OSI-744);2e-07;3e-07;12;1;14;64.5792719834268
"ind";Paricalcitol;Vandetanib (ZD6474);0;1e-05;1;1;4;43.9728549080115
"ind";Paricalcitol;Vandetanib (ZD6474);0;1e-07;1;1;15;94.2082740338909
"ind";Paricalcitol;Vandetanib (ZD6474);0;3e-06;2;1;4;59.4046403867288
"ind";Paricalcitol;Vandetanib (ZD6474);0;1e-08;2;1;15;91.4128433291759
"ind";Paricalcitol;Vandetanib (ZD6474);0;1e-06;3;1;4;88.4540489401319
"ind";Paricalcitol;Vandetanib (ZD6474);0;3e-07;3;1;15;98.0633962973252
"ind";Paricalcitol;Vandetanib (ZD6474);2e-09;1e-05;4;1;4;41.4070457649132
"ind";Paricalcitol;Vandetanib (ZD6474);2e-09;1e-07;4;1;15;99.3083926735081
"ind";Paricalcitol;Vandetanib (ZD6474);2e-09;3e-06;5;1;4;60.6561539311695
"ind";Paricalcitol;Vandetanib (ZD6474);2e-09;1e-08;5;1;15;105.044369696145
"ind";Paricalcitol;Vandetanib (ZD6474);2e-09;1e-06;6;1;4;86.4004892220972
"ind";Paricalcitol;Vandetanib (ZD6474);2e-09;3e-07;6;1;15;98.8832560641572
"ind";Paricalcitol;Vandetanib (ZD6474);2e-08;1e-05;7;1;4;38.6309493260298
"ind";Paricalcitol;Vandetanib (ZD6474);2e-08;1e-07;7;1;15;92.5188067825256
"ind";Paricalcitol;Vandetanib (ZD6474);2e-08;3e-06;8;1;4;54.6121320888801
"ind";Paricalcitol;Vandetanib (ZD6474);2e-08;1e-08;8;1;15;104.589688590692
"ind";Paricalcitol;Vandetanib (ZD6474);2e-08;1e-06;9;1;4;77.5884087817756
"ind";Paricalcitol;Vandetanib (ZD6474);2e-08;3e-07;9;1;15;94.4435438079977
"ind";Paricalcitol;Vandetanib (ZD6474);2e-07;1e-05;10;1;4;33.7411179821978
"ind";Paricalcitol;Vandetanib (ZD6474);2e-07;1e-07;10;1;15;91.2514347953243
"ind";Paricalcitol;Vandetanib (ZD6474);2e-07;3e-06;11;1;4;46.790661223745
"ind";Paricalcitol;Vandetanib (ZD6474);2e-07;1e-08;11;1;15;93.6697386968542
"ind";Paricalcitol;Vandetanib (ZD6474);2e-07;1e-06;12;1;4;56.2994269508261
"ind";Paricalcitol;Vandetanib (ZD6474);2e-07;3e-07;12;1;15;88.1670762978465
"ind";Paricalcitol;Vatalanib (PTK787) 2HCl;0;1e-05;1;1;5;97.2270263709067
"ind";Paricalcitol;Vatalanib (PTK787) 2HCl;0;1e-07;1;1;16;97.7266759373385
"ind";Paricalcitol;Vatalanib (PTK787) 2HCl;0;3e-06;2;1;5;99.8249868774102
"ind";Paricalcitol;Vatalanib (PTK787) 2HCl;0;1e-08;2;1;16;91.6763541657332
"ind";Paricalcitol;Vatalanib (PTK787) 2HCl;0;1e-06;3;1;5;102.822015320233
"ind";Paricalcitol;Vatalanib (PTK787) 2HCl;0;3e-07;3;1;16;100.71219071624
"ind";Paricalcitol;Vatalanib (PTK787) 2HCl;2e-09;1e-05;4;1;5;93.3671248507501
"ind";Paricalcitol;Vatalanib (PTK787) 2HCl;2e-09;1e-07;4;1;16;101.366297170381
"ind";Paricalcitol;Vatalanib (PTK787) 2HCl;2e-09;3e-06;5;1;5;104.770865868259
"ind";Paricalcitol;Vatalanib (PTK787) 2HCl;2e-09;1e-08;5;1;16;106.653675777939
"ind";Paricalcitol;Vatalanib (PTK787) 2HCl;2e-09;1e-06;6;1;5;101.289829062823
"ind";Paricalcitol;Vatalanib (PTK787) 2HCl;2e-09;3e-07;6;1;16;102.552856271186
"ind";Paricalcitol;Vatalanib (PTK787) 2HCl;2e-08;1e-05;7;1;5;91.5829414207047
"ind";Paricalcitol;Vatalanib (PTK787) 2HCl;2e-08;1e-07;7;1;16;97.0197804203085
"ind";Paricalcitol;Vatalanib (PTK787) 2HCl;2e-08;3e-06;8;1;5;94.7880847698937
"ind";Paricalcitol;Vatalanib (PTK787) 2HCl;2e-08;1e-08;8;1;16;101.973045535183
"ind";Paricalcitol;Vatalanib (PTK787) 2HCl;2e-08;1e-06;9;1;5;101.193374972608
"ind";Paricalcitol;Vatalanib (PTK787) 2HCl;2e-08;3e-07;9;1;16;98.8908594271246
"ind";Paricalcitol;Vatalanib (PTK787) 2HCl;2e-07;1e-05;10;1;5;89.7800754416536
"ind";Paricalcitol;Vatalanib (PTK787) 2HCl;2e-07;1e-07;10;1;16;93.1985474318148
"ind";Paricalcitol;Vatalanib (PTK787) 2HCl;2e-07;3e-06;11;1;5;92.1186526514963
"ind";Paricalcitol;Vatalanib (PTK787) 2HCl;2e-07;1e-08;11;1;16;94.2869145308684
"ind";Paricalcitol;Vatalanib (PTK787) 2HCl;2e-07;1e-06;12;1;5;89.1455204922852
"ind";Paricalcitol;Vatalanib (PTK787) 2HCl;2e-07;3e-07;12;1;16;97.9823661719864
"ind";Paricalcitol;Alisertib (MLN8237);0;1e-05;1;1;6;77.3757318576292
"ind";Paricalcitol;Alisertib (MLN8237);0;1e-07;1;1;17;91.1382533065804
"ind";Paricalcitol;Alisertib (MLN8237);0;3e-06;2;1;6;93.1485824751716
"ind";Paricalcitol;Alisertib (MLN8237);0;1e-08;2;1;17;102.355820550858
"ind";Paricalcitol;Alisertib (MLN8237);0;1e-06;3;1;6;98.6977340077516
"ind";Paricalcitol;Alisertib (MLN8237);0;3e-07;3;1;17;99.9003687902588
"ind";Paricalcitol;Alisertib (MLN8237);2e-09;1e-05;4;1;6;73.0739663295933
"ind";Paricalcitol;Alisertib (MLN8237);2e-09;1e-07;4;1;17;98.1978672023779
"ind";Paricalcitol;Alisertib (MLN8237);2e-09;3e-06;5;1;6;95.3201029386726
"ind";Paricalcitol;Alisertib (MLN8237);2e-09;1e-08;5;1;17;105.022863040894
"ind";Paricalcitol;Alisertib (MLN8237);2e-09;1e-06;6;1;6;106.430136906697
"ind";Paricalcitol;Alisertib (MLN8237);2e-09;3e-07;6;1;17;102.670817016652
"ind";Paricalcitol;Alisertib (MLN8237);2e-08;1e-05;7;1;6;63.7398607118214
"ind";Paricalcitol;Alisertib (MLN8237);2e-08;1e-07;7;1;17;93.8044268408488
"ind";Paricalcitol;Alisertib (MLN8237);2e-08;3e-06;8;1;6;89.294546406447
"ind";Paricalcitol;Alisertib (MLN8237);2e-08;1e-08;8;1;17;103.618196042395
"ind";Paricalcitol;Alisertib (MLN8237);2e-08;1e-06;9;1;6;95.7063537774186
"ind";Paricalcitol;Alisertib (MLN8237);2e-08;3e-07;9;1;17;99.3609644974544
"ind";Paricalcitol;Alisertib (MLN8237);2e-07;1e-05;10;1;6;56.6415782843609
"ind";Paricalcitol;Alisertib (MLN8237);2e-07;1e-07;10;1;17;90.8321636374054
"ind";Paricalcitol;Alisertib (MLN8237);2e-07;3e-06;11;1;6;84.3047851493287
"ind";Paricalcitol;Alisertib (MLN8237);2e-07;1e-08;11;1;17;96.9348399940151
"ind";Paricalcitol;Alisertib (MLN8237);2e-07;1e-06;12;1;6;91.8040906635862
"ind";Paricalcitol;Alisertib (MLN8237);2e-07;3e-07;12;1;17;100.116738776418
"ind";Paricalcitol;SB525334;0;1e-05;1;1;7;83.9074551245444
"ind";Paricalcitol;SB525334;0;1e-07;1;1;18;93.1946371308601
