"Ind";"Anchor";"Compound";"DoseAnchor(M)";"DoseCompound(M)";"plate";"row";"col";"Viability"
"ind";Gemcitabine;Veliparib (ABT-888);0;1e-05;1;1;2;78.7481707143467
"ind";Gemcitabine;Veliparib (ABT-888);0;3e-06;1;1;13;84.5802465620818
"ind";Gemcitabine;Veliparib (ABT-888);0;1e-06;2;1;2;95.3749964410785
"ind";Gemcitabine;Veliparib (ABT-888);0;3e-07;2;1;13;94.3436494604675
"ind";Gemcitabine;Veliparib (ABT-888);0;1e-07;3;1;2;86.2639296187683
"ind";Gemcitabine;Veliparib (ABT-888);0;1e-08;3;1;13;99.4382028869971
"ind";Gemcitabine;DMSO;0;0;3;1;1;91.4799988611451
"ind";Gemcitabine;Veliparib (ABT-888);1e-09;1e-05;4;1;2;81.8916379580332
"ind";Gemcitabine;Veliparib (ABT-888);1e-09;3e-06;4;1;13;84.4690943256555
"ind";Gemcitabine;Veliparib (ABT-888);1e-09;1e-06;5;1;2;93.496796970646
"ind";Gemcitabine;Veliparib (ABT-888);1e-09;3e-07;5;1;13;93.9546166329755
"ind";Gemcitabine;Veliparib (ABT-888);1e-09;1e-07;6;1;2;87.9462460495971
"ind";Gemcitabine;Veliparib (ABT-888);1e-09;1e-08;6;1;13;97.1750704666458
"ind";Gemcitabine;DMSO;1e-09;0;6;1;1;90.2092076417162
"ind";Gemcitabine;Veliparib (ABT-888);1e-08;1e-05;7;1;2;72.0202716168892
"ind";Gemcitabine;Veliparib (ABT-888);1e-08;3e-06;7;1;13;80.3610169974091
"ind";Gemcitabine;Veliparib (ABT-888);1e-08;1e-06;8;1;2;89.7804857216069
"ind";Gemcitabine;Veliparib (ABT-888);1e-08;3e-07;8;1;13;89.7679583179113
"ind";Gemcitabine;Veliparib (ABT-888);1e-08;1e-07;9;1;2;83.0988241323349
"ind";Gemcitabine;Veliparib (ABT-888);1e-08;1e-08;9;1;13;92.210574267574
"ind";Gemcitabine;DMSO;1e-08;0;9;1;1;86.2703926202204
"ind";Gemcitabine;Veliparib (ABT-888);1e-07;1e-05;10;1;2;68.3804914158813
"ind";Gemcitabine;Veliparib (ABT-888);1e-07;3e-06;10;1;13;79.6100560886029
"ind";Gemcitabine;Veliparib (ABT-888);1e-07;1e-06;11;1;2;84.9490077726846
"ind";Gemcitabine;Veliparib (ABT-888);1e-07;3e-07;11;1;13;84.1802807277283
"ind";Gemcitabine;Veliparib (ABT-888);1e-07;1e-07;12;1;2;82.1155368277197
"ind";Gemcitabine;Veliparib (ABT-888);1e-07;1e-08;12;1;13;78.7406542721294
"ind";Gemcitabine;DMSO;1e-07;0;12;1;1;82.021695185491
"ind";Gemcitabine;Erlotinib HCl (OSI-744);0;1e-05;1;1;3;58.2583492298494
"ind";Gemcitabine;Erlotinib HCl (OSI-744);0;3e-06;1;1;14;63.1465421518663
"ind";Gemcitabine;Erlotinib HCl (OSI-744);0;1e-06;2;1;3;71.4961706004612
"ind";Gemcitabine;Erlotinib HCl (OSI-744);0;3e-07;2;1;14;80.1803946132164
"ind";Gemcitabine;Erlotinib HCl (OSI-744);0;1e-07;3;1;3;80.747544344162
"ind";Gemcitabine;Erlotinib HCl (OSI-744);0;1e-08;3;1;14;101.168123451869
"ind";Gemcitabine;Erlotinib HCl (OSI-744);1e-09;1e-05;4;1;3;57.4399681120633
"ind";Gemcitabine;Erlotinib HCl (OSI-744);1e-09;3e-06;4;1;14;63.115793070068
"ind";Gemcitabine;Erlotinib HCl (OSI-744);1e-09;1e-06;5;1;3;69.182473023375
