"Ind";"Anchor";"Compound";"DoseAnchor(M)";"DoseCompound(M)";"plate";"row";"col";"Viability"
"ind";Dinaciclib;Veliparib (ABT-888);0;1e-05;1;1;2;61.285567761456
"ind";Dinaciclib;Veliparib (ABT-888);0;3e-06;1;1;13;66.0686045449116
"ind";Dinaciclib;Veliparib (ABT-888);0;1e-06;2;1;2;87.7373765098
"ind";Dinaciclib;Veliparib (ABT-888);0;3e-07;2;1;13;91.2549756279361
"ind";Dinaciclib;Veliparib (ABT-888);0;1e-07;3;1;2;93.0129538298004
"ind";Dinaciclib;Veliparib (ABT-888);0;1e-08;3;1;13;102.767665767851
"ind";Dinaciclib;DMSO;0;0;3;1;1;94.5397542020121
"ind";Dinaciclib;Veliparib (ABT-888);1e-09;1e-05;13;1;2;30.9681782262997
"ind";Dinaciclib;Veliparib (ABT-888);1e-09;3e-06;13;1;13;34.5791382799343
"ind";Dinaciclib;Veliparib (ABT-888);1e-09;1e-06;14;1;2;39.5127572174198
"ind";Dinaciclib;Veliparib (ABT-888);1e-09;3e-07;14;1;13;39.745748877564
"ind";Dinaciclib;Veliparib (ABT-888);1e-09;1e-07;15;1;2;39.8722378869491
"ind";Dinaciclib;Veliparib (ABT-888);1e-09;1e-08;15;1;13;43.9716316911095
"ind";Dinaciclib;DMSO;1e-09;0;15;1;1;39.2085128198459
"ind";Dinaciclib;Veliparib (ABT-888);1.5e-08;1e-05;16;1;2;38.5602566467476
"ind";Dinaciclib;Veliparib (ABT-888);1.5e-08;3e-06;16;1;13;33.9844756643839
"ind";Dinaciclib;Veliparib (ABT-888);1.5e-08;1e-06;17;1;2;49.3523427331961
"ind";Dinaciclib;Veliparib (ABT-888);1.5e-08;3e-07;17;1;13;43.9984626931002
"ind";Dinaciclib;Veliparib (ABT-888);1.5e-08;1e-07;18;1;2;36.3584717690973
"ind";Dinaciclib;Veliparib (ABT-888);1.5e-08;1e-08;18;1;13;47.2077790740772
"ind";Dinaciclib;DMSO;1.5e-08;0;18;1;1;38.7018038715356
"ind";Dinaciclib;Veliparib (ABT-888);5e-08;1e-05;19;1;2;30.7836466411795
"ind";Dinaciclib;Veliparib (ABT-888);5e-08;3e-06;19;1;13;34.2593565419219
"ind";Dinaciclib;Veliparib (ABT-888);5e-08;1e-06;20;1;2;40.3642308520246
"ind";Dinaciclib;Veliparib (ABT-888);5e-08;3e-07;20;1;13;37.1253456117109
"ind";Dinaciclib;Veliparib (ABT-888);5e-08;1e-07;21;1;2;42.0110520456414
"ind";Dinaciclib;Veliparib (ABT-888);5e-08;1e-08;21;1;13;44.4105102236727
"ind";Dinaciclib;DMSO;5e-08;0;21;1;1;36.0598399790828
"ind";Dinaciclib;Erlotinib HCl (OSI-744);0;1e-05;1;1;3;61.9303331664381
"ind";Dinaciclib;Erlotinib HCl (OSI-744);0;3e-06;1;1;14;68.7727862455523
"ind";Dinaciclib;Erlotinib HCl (OSI-744);0;1e-06;2;1;3;93.9317787551168
"ind";Dinaciclib;Erlotinib HCl (OSI-744);0;3e-07;2;1;14;102.013112283294
"ind";Dinaciclib;Erlotinib HCl (OSI-744);0;1e-07;3;1;3;93.5506690125541
"ind";Dinaciclib;Erlotinib HCl (OSI-744);0;1e-08;3;1;14;100.277036940198
"ind";Dinaciclib;Erlotinib HCl (OSI-744);1e-09;1e-05;13;1;3;38.0181608922403
"ind";Dinaciclib;Erlotinib HCl (OSI-744);1e-09;3e-06;13;1;14;38.3907832770304
"ind";Dinaciclib;Erlotinib HCl (OSI-744);1e-09;1e-06;14;1;3;37.1212388256919
"ind";Dinaciclib;Erlotinib HCl (OSI-744);1e-09;3e-07;14;1;14;36.2845496207554
"ind";Dinaciclib;Erlotinib HCl (OSI-744);1e-09;1e-07;15;1;3;41.8935979654982
"ind";Dinaciclib;Erlotinib HCl (OSI-744);1e-09;1e-08;15;1;14;40.8682703894226
"ind";Dinaciclib;Erlotinib HCl (OSI-744);1.5e-08;1e-05;16;1;3;45.3860087960512
"ind";Dinaciclib;Erlotinib HCl (OSI-744);1.5e-08;3e-06;16;1;14;39.6449957272314
"ind";Dinaciclib;Erlotinib HCl (OSI-744);1.5e-08;1e-06;17;1;3;46.8682847631736
"ind";Dinaciclib;Erlotinib HCl (OSI-744);1.5e-08;3e-07;17;1;14;39.9710745371396
"ind";Dinaciclib;Erlotinib HCl (OSI-744);1.5e-08;1e-07;18;1;3;41.0043418995186
"ind";Dinaciclib;Erlotinib HCl (OSI-744);1.5e-08;1e-08;18;1;14;43.4437727948014
"ind";Dinaciclib;Erlotinib HCl (OSI-744);5e-08;1e-05;19;1;3;39.4196700676559
"ind";Dinaciclib;Erlotinib HCl (OSI-744);5e-08;3e-06;19;1;14;40.7929793124077
"ind";Dinaciclib;Erlotinib HCl (OSI-744);5e-08;1e-06;20;1;3;42.5709438728977
"ind";Dinaciclib;Erlotinib HCl (OSI-744);5e-08;3e-07;20;1;14;38.0622403955109
"ind";Dinaciclib;Erlotinib HCl (OSI-744);5e-08;1e-07;21;1;3;37.1195961112843
"ind";Dinaciclib;Erlotinib HCl (OSI-744);5e-08;1e-08;21;1;14;40.5974962979035
"ind";Dinaciclib;Vandetanib (ZD6474);0;1e-05;1;1;4;27.4130704625234
"ind";Dinaciclib;Vandetanib (ZD6474);0;3e-06;1;1;15;84.9305251586845
"ind";Dinaciclib;Vandetanib (ZD6474);0;1e-06;2;1;4;96.4593686569407
"ind";Dinaciclib;Vandetanib (ZD6474);0;3e-07;2;1;15;97.4811370184665
"ind";Dinaciclib;Vandetanib (ZD6474);0;1e-07;3;1;4;97.4885292333007
"ind";Dinaciclib;Vandetanib (ZD6474);0;1e-08;3;1;15;98.0076269861016
"ind";Dinaciclib;Vandetanib (ZD6474);1e-09;1e-05;13;1;4;13.8171446680399
"ind";Dinaciclib;Vandetanib (ZD6474);1e-09;3e-06;13;1;15;32.3696874017152
"ind";Dinaciclib;Vandetanib (ZD6474);1e-09;1e-06;14;1;4;38.3261698436649
"ind";Dinaciclib;Vandetanib (ZD6474);1e-09;3e-07;14;1;15;37.3052228393429
"ind";Dinaciclib;Vandetanib (ZD6474);1e-09;1e-07;15;1;4;40.2500622006966
"ind";Dinaciclib;Vandetanib (ZD6474);1e-09;1e-08;15;1;15;38.8926325285516
"ind";Dinaciclib;Vandetanib (ZD6474);1.5e-08;1e-05;16;1;4;14.5771738672885
"ind";Dinaciclib;Vandetanib (ZD6474);1.5e-08;3e-06;16;1;15;34.1186306743377
"ind";Dinaciclib;Vandetanib (ZD6474);1.5e-08;1e-06;17;1;4;44.8430916843401
"ind";Dinaciclib;Vandetanib (ZD6474);1.5e-08;3e-07;17;1;15;41.2600577756346
"ind";Dinaciclib;Vandetanib (ZD6474);1.5e-08;1e-07;18;1;4;42.1046867668745
"ind";Dinaciclib;Vandetanib (ZD6474);1.5e-08;1e-08;18;1;15;41.3487643536449
"ind";Dinaciclib;Vandetanib (ZD6474);5e-08;1e-05;19;1;4;15.2829934910864
"ind";Dinaciclib;Vandetanib (ZD6474);5e-08;3e-06;19;1;15;31.3522996119429
"ind";Dinaciclib;Vandetanib (ZD6474);5e-08;1e-06;20;1;4;38.6569030110613
"ind";Dinaciclib;Vandetanib (ZD6474);5e-08;3e-07;20;1;15;36.5498479975825
"ind";Dinaciclib;Vandetanib (ZD6474);5e-08;1e-07;21;1;4;41.9431531834607
"ind";Dinaciclib;Vandetanib (ZD6474);5e-08;1e-08;21;1;15;40.5254906497038
"ind";Dinaciclib;Vatalanib (PTK787) 2HCl;0;1e-05;1;1;5;86.4201933406411
"ind";Dinaciclib;Vatalanib (PTK787) 2HCl;0;3e-06;1;1;16;90.4237621376916
"ind";Dinaciclib;Vatalanib (PTK787) 2HCl;0;1e-06;2;1;5;94.966962617638
"ind";Dinaciclib;Vatalanib (PTK787) 2HCl;0;3e-07;2;1;16;98.2874360068624
"ind";Dinaciclib;Vatalanib (PTK787) 2HCl;0;1e-07;3;1;5;91.3488841349038
"ind";Dinaciclib;Vatalanib (PTK787) 2HCl;0;1e-08;3;1;16;100.768756119539
"ind";Dinaciclib;Vatalanib (PTK787) 2HCl;1e-09;1e-05;13;1;5;27.7438036299197
"ind";Dinaciclib;Vatalanib (PTK787) 2HCl;1e-09;3e-06;13;1;16;33.2614075393062
"ind";Dinaciclib;Vatalanib (PTK787) 2HCl;1e-09;1e-06;14;1;5;37.8703165955565
"ind";Dinaciclib;Vatalanib (PTK787) 2HCl;1e-09;3e-07;14;1;16;34.6221226402664
"ind";Dinaciclib;Vatalanib (PTK787) 2HCl;1e-09;1e-07;15;1;5;37.6288375776396
"ind";Dinaciclib;Vatalanib (PTK787) 2HCl;1e-09;1e-08;15;1;16;41.3306944951614
"ind";Dinaciclib;Vatalanib (PTK787) 2HCl;1.5e-08;1e-05;16;1;5;33.616507637082
"ind";Dinaciclib;Vatalanib (PTK787) 2HCl;1.5e-08;3e-06;16;1;16;32.6503177796798
"ind";Dinaciclib;Vatalanib (PTK787) 2HCl;1.5e-08;1e-06;17;1;5;42.6128330902915
"ind";Dinaciclib;Vatalanib (PTK787) 2HCl;1.5e-08;3e-07;17;1;16;38.0332191076433
"ind";Dinaciclib;Vatalanib (PTK787) 2HCl;1.5e-08;1e-07;18;1;5;41.7328857392882
"ind";Dinaciclib;Vatalanib (PTK787) 2HCl;1.5e-08;1e-08;18;1;16;42.204892345738
"ind";Dinaciclib;Vatalanib (PTK787) 2HCl;5e-08;1e-05;19;1;5;29.4585236857172
"ind";Dinaciclib;Vatalanib (PTK787) 2HCl;5e-08;3e-06;19;1;16;29.3194405325406
"ind";Dinaciclib;Vatalanib (PTK787) 2HCl;5e-08;1e-06;20;1;5;38.4690859971259
"ind";Dinaciclib;Vatalanib (PTK787) 2HCl;5e-08;3e-07;20;1;16;36.9211014536996
"ind";Dinaciclib;Vatalanib (PTK787) 2HCl;5e-08;1e-07;21;1;5;39.0949601864207
"ind";Dinaciclib;Vatalanib (PTK787) 2HCl;5e-08;1e-08;21;1;16;39.3222023461384
"ind";Dinaciclib;Alisertib (MLN8237);0;1e-05;1;1;6;46.5490505966305
"ind";Dinaciclib;Alisertib (MLN8237);0;3e-06;1;1;17;73.1927831449288
"ind";Dinaciclib;Alisertib (MLN8237);0;1e-06;2;1;6;87.602673928377
"ind";Dinaciclib;Alisertib (MLN8237);0;3e-07;2;1;17;95.8006401794939
"ind";Dinaciclib;Alisertib (MLN8237);0;1e-07;3;1;6;83.7568057144559
"ind";Dinaciclib;Alisertib (MLN8237);0;1e-08;3;1;17;100.95931099082
"ind";Dinaciclib;Alisertib (MLN8237);1e-09;1e-05;13;1;6;25.8976664215144
"ind";Dinaciclib;Alisertib (MLN8237);1e-09;3e-06;13;1;17;31.4483984047874
"ind";Dinaciclib;Alisertib (MLN8237);1e-09;1e-06;14;1;6;38.0652520385915
"ind";Dinaciclib;Alisertib (MLN8237);1e-09;3e-07;14;1;17;38.133972257976
"ind";Dinaciclib;Alisertib (MLN8237);1e-09;1e-07;15;1;6;36.4271919884818
"ind";Dinaciclib;Alisertib (MLN8237);1e-09;1e-08;15;1;17;38.2601874816264
"ind";Dinaciclib;Alisertib (MLN8237);1.5e-08;1e-05;16;1;6;32.6059644906747
"ind";Dinaciclib;Alisertib (MLN8237);1.5e-08;3e-06;16;1;17;35.7690110825043
"ind";Dinaciclib;Alisertib (MLN8237);1.5e-08;1e-06;17;1;6;46.8094208302347
"ind";Dinaciclib;Alisertib (MLN8237);1.5e-08;3e-07;17;1;17;41.5442473681491
"ind";Dinaciclib;Alisertib (MLN8237);1.5e-08;1e-07;18;1;6;41.8333651038863
"ind";Dinaciclib;Alisertib (MLN8237);1.5e-08;1e-08;18;1;17;45.4897735894644
"ind";Dinaciclib;Alisertib (MLN8237);5e-08;1e-05;19;1;6;29.4002073242475
"ind";Dinaciclib;Alisertib (MLN8237);5e-08;3e-06;19;1;17;32.4865939103892
"ind";Dinaciclib;Alisertib (MLN8237);5e-08;1e-06;20;1;6;46.0994944204178
"ind";Dinaciclib;Alisertib (MLN8237);5e-08;3e-07;20;1;17;42.9868244037546
"ind";Dinaciclib;Alisertib (MLN8237);5e-08;1e-07;21;1;6;36.5509431405209
"ind";Dinaciclib;Alisertib (MLN8237);5e-08;1e-08;21;1;17;43.3315206436155
"ind";Dinaciclib;SB525334;0;1e-05;1;1;7;82.4946534779515
"ind";Dinaciclib;SB525334;0;3e-06;1;1;18;90.5026124292563
"ind";Dinaciclib;SB525334;0;1e-06;2;1;7;104.423248104975
"ind";Dinaciclib;SB525334;0;3e-07;2;1;18;104.273213522414
"ind";Dinaciclib;SB525334;0;1e-07;3;1;7;98.8919549088584
"ind";Dinaciclib;SB525334;0;1e-08;3;1;18;99.2640297221793
"ind";Dinaciclib;SB525334;1e-09;1e-05;13;1;7;33.552167989451
"ind";Dinaciclib;SB525334;1e-09;3e-06;13;1;18;38.8491005967502
"ind";Dinaciclib;SB525334;1e-09;1e-06;14;1;7;37.5234300698188
"ind";Dinaciclib;SB525334;1e-09;3e-07;14;1;18;37.9122058129503
"ind";Dinaciclib;SB525334;1e-09;1e-07;15;1;7;35.1327330352947
"ind";Dinaciclib;SB525334;1e-09;1e-08;15;1;18;41.0549922604195
"ind";Dinaciclib;SB525334;1.5e-08;1e-05;16;1;7;41.9267260393848
"ind";Dinaciclib;SB525334;1.5e-08;3e-06;16;1;18;36.6303410035548
"ind";Dinaciclib;SB525334;1.5e-08;1e-06;17;1;7;43.0664960525231
"ind";Dinaciclib;SB525334;1.5e-08;3e-07;17;1;18;40.4365102859589
"ind";Dinaciclib;SB525334;1.5e-08;1e-07;18;1;7;42.8209102485872
"ind";Dinaciclib;SB525334;1.5e-08;1e-08;18;1;18;41.0670388327419
"ind";Dinaciclib;SB525334;5e-08;1e-05;19;1;7;32.4217066912891
"ind";Dinaciclib;SB525334;5e-08;3e-06;19;1;18;34.5314995621139
