"Ind";"Anchor";"Compound";"DoseAnchor(M)";"DoseCompound(M)";"plate";"row";"col";"Viability"
"ind";Dasatinib;Veliparib (ABT-888);0;1e-05;1;1;2;63.4673727716412
"ind";Dasatinib;Veliparib (ABT-888);0;3e-06;1;1;13;71.9255574779267
"ind";Dasatinib;Veliparib (ABT-888);0;1e-06;2;1;2;89.2118224194378
"ind";Dasatinib;Veliparib (ABT-888);0;3e-07;2;1;13;100.896891970266
"ind";Dasatinib;Veliparib (ABT-888);0;1e-07;3;1;2;102.333482454738
"ind";Dasatinib;Veliparib (ABT-888);0;1e-08;3;1;13;112.549299047973
"ind";Dasatinib;DMSO;0;0;3;1;1;99.408690590765
"ind";Dasatinib;Veliparib (ABT-888);1e-08;1e-05;13;1;2;53.8905681525533
"ind";Dasatinib;Veliparib (ABT-888);1e-08;3e-06;13;1;13;66.7531617343773
"ind";Dasatinib;Veliparib (ABT-888);1e-08;1e-06;14;1;2;77.7766068296673
"ind";Dasatinib;Veliparib (ABT-888);1e-08;3e-07;14;1;13;95.7496212060409
"ind";Dasatinib;Veliparib (ABT-888);1e-08;1e-07;15;1;2;78.4946229054666
"ind";Dasatinib;Veliparib (ABT-888);1e-08;1e-08;15;1;13;89.7768552877962
"ind";Dasatinib;DMSO;1e-08;0;15;1;1;85.3859510886444
"ind";Dasatinib;Veliparib (ABT-888);1e-07;1e-05;16;1;2;47.4940275830398
"ind";Dasatinib;Veliparib (ABT-888);1e-07;3e-06;16;1;13;50.7599957287535
"ind";Dasatinib;Veliparib (ABT-888);1e-07;1e-06;17;1;2;68.9180974528156
"ind";Dasatinib;Veliparib (ABT-888);1e-07;3e-07;17;1;13;78.1543190188416
"ind";Dasatinib;Veliparib (ABT-888);1e-07;1e-07;18;1;2;66.3422287392076
"ind";Dasatinib;Veliparib (ABT-888);1e-07;1e-08;18;1;13;72.6642318700592
"ind";Dasatinib;DMSO;1e-07;0;18;1;1;70.7002610904101
"ind";Dasatinib;Veliparib (ABT-888);1e-06;1e-05;19;1;2;30.7764246735672
"ind";Dasatinib;Veliparib (ABT-888);1e-06;3e-06;19;1;13;53.5753892452526
"ind";Dasatinib;Veliparib (ABT-888);1e-06;1e-06;20;1;2;49.2605927959705
"ind";Dasatinib;Veliparib (ABT-888);1e-06;3e-07;20;1;13;84.7982010514804
"ind";Dasatinib;Veliparib (ABT-888);1e-06;1e-07;21;1;2;43.051652072078
"ind";Dasatinib;Veliparib (ABT-888);1e-06;1e-08;21;1;13;51.9484072507899
"ind";Dasatinib;DMSO;1e-06;0;21;1;1;75.0497439694815
"ind";Dasatinib;Erlotinib HCl (OSI-744);0;1e-05;1;1;3;58.1350146597275
"ind";Dasatinib;Erlotinib HCl (OSI-744);0;3e-06;1;1;14;74.2426389044951
"ind";Dasatinib;Erlotinib HCl (OSI-744);0;1e-06;2;1;3;99.7629179034321
"ind";Dasatinib;Erlotinib HCl (OSI-744);0;3e-07;2;1;14;104.946201138022
"ind";Dasatinib;Erlotinib HCl (OSI-744);0;1e-07;3;1;3;100.419238196669
"ind";Dasatinib;Erlotinib HCl (OSI-744);0;1e-08;3;1;14;107.187907626618
"ind";Dasatinib;Erlotinib HCl (OSI-744);1e-08;1e-05;13;1;3;42.3526193139904
"ind";Dasatinib;Erlotinib HCl (OSI-744);1e-08;3e-06;13;1;14;64.6750467778261
"ind";Dasatinib;Erlotinib HCl (OSI-744);1e-08;1e-06;14;1;3;87.0859700021705
"ind";Dasatinib;Erlotinib HCl (OSI-744);1e-08;3e-07;14;1;14;97.8958527732045
"ind";Dasatinib;Erlotinib HCl (OSI-744);1e-08;1e-07;15;1;3;81.85355347468
"ind";Dasatinib;Erlotinib HCl (OSI-744);1e-08;1e-08;15;1;14;94.1921516543752
