"Ind";"Anchor";"Compound";"DoseAnchor(M)";"DoseCompound(M)";"plate";"row";"col";"Viability"
"ind";Dinaciclib;Veliparib (ABT-888);0;1e-05;1;1;2;78.7481707143467
"ind";Dinaciclib;Veliparib (ABT-888);0;3e-06;1;1;13;84.5802465620818
"ind";Dinaciclib;Veliparib (ABT-888);0;1e-06;2;1;2;95.3749964410785
"ind";Dinaciclib;Veliparib (ABT-888);0;3e-07;2;1;13;94.3436494604675
"ind";Dinaciclib;Veliparib (ABT-888);0;1e-07;3;1;2;86.2639296187683
"ind";Dinaciclib;Veliparib (ABT-888);0;1e-08;3;1;13;99.4382028869971
"ind";Dinaciclib;DMSO;0;0;3;1;1;91.4799988611451
"ind";Dinaciclib;Veliparib (ABT-888);1e-09;1e-05;13;1;2;79.9464738205734
"ind";Dinaciclib;Veliparib (ABT-888);1e-09;3e-06;13;1;13;90.8762918885061
"ind";Dinaciclib;Veliparib (ABT-888);1e-09;1e-06;14;1;2;99.548216268542
"ind";Dinaciclib;Veliparib (ABT-888);1e-09;3e-07;14;1;13;97.9747743643766
"ind";Dinaciclib;Veliparib (ABT-888);1e-09;1e-07;15;1;2;91.0644307149162
"ind";Dinaciclib;Veliparib (ABT-888);1e-09;1e-08;15;1;13;99.5532272300202
"ind";Dinaciclib;DMSO;1e-09;0;15;1;1;91.3683056686502
"ind";Dinaciclib;Veliparib (ABT-888);1.5e-08;1e-05;16;1;2;37.458986988583
"ind";Dinaciclib;Veliparib (ABT-888);1.5e-08;3e-06;16;1;13;45.5109187711756
"ind";Dinaciclib;Veliparib (ABT-888);1.5e-08;1e-06;17;1;2;41.9595137089656
"ind";Dinaciclib;Veliparib (ABT-888);1.5e-08;3e-07;17;1;13;50.3253138968767
"ind";Dinaciclib;Veliparib (ABT-888);1.5e-08;1e-07;18;1;2;40.8135979272841
"ind";Dinaciclib;Veliparib (ABT-888);1.5e-08;1e-08;18;1;13;39.7398855450844
"ind";Dinaciclib;DMSO;1.5e-08;0;18;1;1;49.5795063064089
"ind";Dinaciclib;Veliparib (ABT-888);5e-08;1e-05;19;1;2;7.97836175725308
"ind";Dinaciclib;Veliparib (ABT-888);5e-08;3e-06;19;1;13;11.3659994875153
"ind";Dinaciclib;Veliparib (ABT-888);5e-08;1e-06;20;1;2;8.64755288557356
"ind";Dinaciclib;Veliparib (ABT-888);5e-08;3e-07;20;1;13;12.2930273609885
"ind";Dinaciclib;Veliparib (ABT-888);5e-08;1e-07;21;1;2;8.27719727813683
"ind";Dinaciclib;Veliparib (ABT-888);5e-08;1e-08;21;1;13;11.0503089143866
"ind";Dinaciclib;DMSO;5e-08;0;21;1;1;10.7774108134271
"ind";Dinaciclib;Erlotinib HCl (OSI-744);0;1e-05;1;1;3;58.2583492298494
"ind";Dinaciclib;Erlotinib HCl (OSI-744);0;3e-06;1;1;14;63.1465421518663
"ind";Dinaciclib;Erlotinib HCl (OSI-744);0;1e-06;2;1;3;71.4961706004612
"ind";Dinaciclib;Erlotinib HCl (OSI-744);0;3e-07;2;1;14;80.1803946132164
"ind";Dinaciclib;Erlotinib HCl (OSI-744);0;1e-07;3;1;3;80.747544344162
"ind";Dinaciclib;Erlotinib HCl (OSI-744);0;1e-08;3;1;14;101.168123451869
"ind";Dinaciclib;Erlotinib HCl (OSI-744);1e-09;1e-05;13;1;3;62.307889417191
"ind";Dinaciclib;Erlotinib HCl (OSI-744);1e-09;3e-06;13;1;14;71.8221108675227
"ind";Dinaciclib;Erlotinib HCl (OSI-744);1e-09;1e-06;14;1;3;78.9932522848276
"ind";Dinaciclib;Erlotinib HCl (OSI-744);1e-09;3e-07;14;1;14;84.6499444808245
"ind";Dinaciclib;Erlotinib HCl (OSI-744);1e-09;1e-07;15;1;3;85.9566665717621
"ind";Dinaciclib;Erlotinib HCl (OSI-744);1e-09;1e-08;15;1;14;99.7673319477266
"ind";Dinaciclib;Erlotinib HCl (OSI-744);1.5e-08;1e-05;16;1;3;12.7952623636933
"ind";Dinaciclib;Erlotinib HCl (OSI-744);1.5e-08;3e-06;16;1;14;23.1376590837912
"ind";Dinaciclib;Erlotinib HCl (OSI-744);1.5e-08;1e-06;17;1;3;18.0825100361586
"ind";Dinaciclib;Erlotinib HCl (OSI-744);1.5e-08;3e-07;17;1;14;37.2027446402642
"ind";Dinaciclib;Erlotinib HCl (OSI-744);1.5e-08;1e-07;18;1;3;32.3817441562509
"ind";Dinaciclib;Erlotinib HCl (OSI-744);1.5e-08;1e-08;18;1;14;37.7277567405973
"ind";Dinaciclib;Erlotinib HCl (OSI-744);5e-08;1e-05;19;1;3;7.22079549013467
"ind";Dinaciclib;Erlotinib HCl (OSI-744);5e-08;3e-06;19;1;14;8.72727272727273
"ind";Dinaciclib;Erlotinib HCl (OSI-744);5e-08;1e-06;20;1;3;6.24183583406884
"ind";Dinaciclib;Erlotinib HCl (OSI-744);5e-08;3e-07;20;1;14;6.99325228482761
"ind";Dinaciclib;Erlotinib HCl (OSI-744);5e-08;1e-07;21;1;3;6.18352646414031
"ind";Dinaciclib;Erlotinib HCl (OSI-744);5e-08;1e-08;21;1;14;10.5631067961165
"ind";Dinaciclib;Vandetanib (ZD6474);0;1e-05;1;1;4;44.1597813398628
"ind";Dinaciclib;Vandetanib (ZD6474);0;3e-06;1;1;15;61.6863024229138
"ind";Dinaciclib;Vandetanib (ZD6474);0;1e-06;2;1;4;78.6675397887424
"ind";Dinaciclib;Vandetanib (ZD6474);0;3e-07;2;1;15;87.7148307376932
"ind";Dinaciclib;Vandetanib (ZD6474);0;1e-07;3;1;4;90.7967998177832
"ind";Dinaciclib;Vandetanib (ZD6474);0;1e-08;3;1;15;102.490106198218
"ind";Dinaciclib;Vandetanib (ZD6474);1e-09;1e-05;13;1;4;50.9790165988099
"ind";Dinaciclib;Vandetanib (ZD6474);1e-09;3e-06;13;1;15;70.9224155112035
"ind";Dinaciclib;Vandetanib (ZD6474);1e-09;1e-06;14;1;4;87.9398684622612
"ind";Dinaciclib;Vandetanib (ZD6474);1e-09;3e-07;14;1;15;92.4121515815847
"ind";Dinaciclib;Vandetanib (ZD6474);1e-09;1e-07;15;1;4;90.8072772826923
"ind";Dinaciclib;Vandetanib (ZD6474);1e-09;1e-08;15;1;15;97.3137829912023
"ind";Dinaciclib;Vandetanib (ZD6474);1.5e-08;1e-05;16;1;4;20.1294878000171
"ind";Dinaciclib;Vandetanib (ZD6474);1.5e-08;3e-06;16;1;15;40.7095065911226
"ind";Dinaciclib;Vandetanib (ZD6474);1.5e-08;1e-06;17;1;4;32.6186259715856
"ind";Dinaciclib;Vandetanib (ZD6474);1.5e-08;3e-07;17;1;15;48.0963471229679
"ind";Dinaciclib;Vandetanib (ZD6474);1.5e-08;1e-07;18;1;4;39.5417247957179
"ind";Dinaciclib;Vandetanib (ZD6474);1.5e-08;1e-08;18;1;15;33.3402044244512
"ind";Dinaciclib;Vandetanib (ZD6474);5e-08;1e-05;19;1;4;4.90322580645161
"ind";Dinaciclib;Vandetanib (ZD6474);5e-08;3e-06;19;1;15;8.35805597471742
"ind";Dinaciclib;Vandetanib (ZD6474);5e-08;1e-06;20;1;4;6.22657517865786
"ind";Dinaciclib;Vandetanib (ZD6474);5e-08;3e-07;20;1;15;8.60837627765282
"ind";Dinaciclib;Vandetanib (ZD6474);5e-08;1e-07;21;1;4;9.59576345984113
"ind";Dinaciclib;Vandetanib (ZD6474);5e-08;1e-08;21;1;15;10.6744868035191
"ind";Dinaciclib;Vatalanib (PTK787) 2HCl;0;1e-05;1;1;5;95.6683654585314
"ind";Dinaciclib;Vatalanib (PTK787) 2HCl;0;3e-06;1;1;16;90.9145574125217
