"Ind";"Anchor";"Compound";"DoseAnchor(M)";"DoseCompound(M)";"plate";"row";"col";"Viability"
"ind";Entinostat;Veliparib (ABT-888);0;1e-05;1;1;2;78.7481707143467
"ind";Entinostat;Veliparib (ABT-888);0;3e-06;1;1;13;84.5802465620818
"ind";Entinostat;Veliparib (ABT-888);0;1e-06;2;1;2;95.3749964410785
"ind";Entinostat;Veliparib (ABT-888);0;3e-07;2;1;13;94.3436494604675
"ind";Entinostat;Veliparib (ABT-888);0;1e-07;3;1;2;86.2639296187683
"ind";Entinostat;Veliparib (ABT-888);0;1e-08;3;1;13;99.4382028869971
"ind";Entinostat;DMSO;0;0;3;1;1;91.4799988611451
"ind";Entinostat;Veliparib (ABT-888);1e-07;1e-05;13;1;2;78.0646300145204
"ind";Entinostat;Veliparib (ABT-888);1e-07;3e-06;13;1;13;87.7364689804402
"ind";Entinostat;Veliparib (ABT-888);1e-07;1e-06;14;1;2;90.8414429291348
"ind";Entinostat;Veliparib (ABT-888);1e-07;3e-07;14;1;13;97.4142299917433
"ind";Entinostat;Veliparib (ABT-888);1e-07;1e-07;15;1;2;87.5786236938758
"ind";Entinostat;Veliparib (ABT-888);1e-07;1e-08;15;1;13;91.1099849101728
"ind";Entinostat;DMSO;1e-07;0;15;1;1;90.7226034222589
"ind";Entinostat;Veliparib (ABT-888);1e-06;1e-05;16;1;2;62.81354098454
"ind";Entinostat;Veliparib (ABT-888);1e-06;3e-06;16;1;13;60.3757082253794
"ind";Entinostat;Veliparib (ABT-888);1e-06;1e-06;17;1;2;73.4370070893716
"ind";Entinostat;Veliparib (ABT-888);1e-06;3e-07;17;1;13;79.9888392221621
"ind";Entinostat;Veliparib (ABT-888);1e-06;1e-07;18;1;2;75.4049483244598
"ind";Entinostat;Veliparib (ABT-888);1e-06;1e-08;18;1;13;78.4862340916209
"ind";Entinostat;DMSO;1e-06;0;18;1;1;74.218660137232
"ind";Entinostat;Veliparib (ABT-888);1e-05;1e-05;19;1;2;22.5939697634029
"ind";Entinostat;Veliparib (ABT-888);1e-05;3e-06;19;1;13;34.31346980611
"ind";Entinostat;Veliparib (ABT-888);1e-05;1e-06;20;1;2;37.4826751701165
"ind";Entinostat;Veliparib (ABT-888);1e-05;3e-07;20;1;13;40.0537539504029
"ind";Entinostat;Veliparib (ABT-888);1e-05;1e-07;21;1;2;36.4157959172053
"ind";Entinostat;Veliparib (ABT-888);1e-05;1e-08;21;1;13;38.5732426045611
"ind";Entinostat;DMSO;1e-05;0;21;1;1;38.8518634512997
"ind";Entinostat;Erlotinib HCl (OSI-744);0;1e-05;1;1;3;58.2583492298494
"ind";Entinostat;Erlotinib HCl (OSI-744);0;3e-06;1;1;14;63.1465421518663
"ind";Entinostat;Erlotinib HCl (OSI-744);0;1e-06;2;1;3;71.4961706004612
"ind";Entinostat;Erlotinib HCl (OSI-744);0;3e-07;2;1;14;80.1803946132164
"ind";Entinostat;Erlotinib HCl (OSI-744);0;1e-07;3;1;3;80.747544344162
"ind";Entinostat;Erlotinib HCl (OSI-744);0;1e-08;3;1;14;101.168123451869
"ind";Entinostat;Erlotinib HCl (OSI-744);1e-07;1e-05;13;1;3;56.6632690829371
"ind";Entinostat;Erlotinib HCl (OSI-744);1e-07;3e-06;13;1;14;64.2963300401446
"ind";Entinostat;Erlotinib HCl (OSI-744);1e-07;1e-06;14;1;3;68.9216752555306
"ind";Entinostat;Erlotinib HCl (OSI-744);1e-07;3e-07;14;1;14;80.4528087008513
"ind";Entinostat;Erlotinib HCl (OSI-744);1e-07;1e-07;15;1;3;84.017652250662
"ind";Entinostat;Erlotinib HCl (OSI-744);1e-07;1e-08;15;1;14;90.2102895538536
"ind";Entinostat;Erlotinib HCl (OSI-744);1e-06;1e-05;16;1;3;48.6737465478461
"ind";Entinostat;Erlotinib HCl (OSI-744);1e-06;3e-06;16;1;14;44.9674572217635
"ind";Entinostat;Erlotinib HCl (OSI-744);1e-06;1e-06;17;1;3;57.4228852888421
"ind";Entinostat;Erlotinib HCl (OSI-744);1e-06;3e-07;17;1;14;67.0243430230903
"ind";Entinostat;Erlotinib HCl (OSI-744);1e-06;1e-07;18;1;3;71.0622668906415
"ind";Entinostat;Erlotinib HCl (OSI-744);1e-06;1e-08;18;1;14;79.3806907154856
"ind";Entinostat;Erlotinib HCl (OSI-744);1e-05;1e-05;19;1;3;14.9611365771717
"ind";Entinostat;Erlotinib HCl (OSI-744);1e-05;3e-06;19;1;14;24.7464054892805
"ind";Entinostat;Erlotinib HCl (OSI-744);1e-05;1e-06;20;1;3;29.8496142129089
"ind";Entinostat;Erlotinib HCl (OSI-744);1e-05;3e-07;20;1;14;32.1819890100504
"ind";Entinostat;Erlotinib HCl (OSI-744);1e-05;1e-07;21;1;3;35.3213563761638
"ind";Entinostat;Erlotinib HCl (OSI-744);1e-05;1e-08;21;1;14;36.8522051077641
"ind";Entinostat;Vandetanib (ZD6474);0;1e-05;1;1;4;44.1597813398628
"ind";Entinostat;Vandetanib (ZD6474);0;3e-06;1;1;15;61.6863024229138
"ind";Entinostat;Vandetanib (ZD6474);0;1e-06;2;1;4;78.6675397887424
"ind";Entinostat;Vandetanib (ZD6474);0;3e-07;2;1;15;87.7148307376932
"ind";Entinostat;Vandetanib (ZD6474);0;1e-07;3;1;4;90.7967998177832
"ind";Entinostat;Vandetanib (ZD6474);0;1e-08;3;1;15;102.490106198218
"ind";Entinostat;Vandetanib (ZD6474);1e-07;1e-05;13;1;4;43.1359508014691
"ind";Entinostat;Vandetanib (ZD6474);1e-07;3e-06;13;1;15;65.9763687612106
"ind";Entinostat;Vandetanib (ZD6474);1e-07;1e-06;14;1;4;78.5588930330553
"ind";Entinostat;Vandetanib (ZD6474);1e-07;3e-07;14;1;15;91.0464368077898
"ind";Entinostat;Vandetanib (ZD6474);1e-07;1e-07;15;1;4;88.6489195114313
"ind";Entinostat;Vandetanib (ZD6474);1e-07;1e-08;15;1;15;97.4146855336959
"ind";Entinostat;Vandetanib (ZD6474);1e-06;1e-05;16;1;4;33.8050849870455
"ind";Entinostat;Vandetanib (ZD6474);1e-06;3e-06;16;1;15;52.369786179996
"ind";Entinostat;Vandetanib (ZD6474);1e-06;1e-06;17;1;4;63.8988696865302
"ind";Entinostat;Vandetanib (ZD6474);1e-06;3e-07;17;1;15;75.7345329271418
"ind";Entinostat;Vandetanib (ZD6474);1e-06;1e-07;18;1;4;73.5326708994106
"ind";Entinostat;Vandetanib (ZD6474);1e-06;1e-08;18;1;15;81.8595222503772
"ind";Entinostat;Vandetanib (ZD6474);1e-05;1e-05;19;1;4;19.0402869914301
"ind";Entinostat;Vandetanib (ZD6474);1e-05;3e-06;19;1;15;26.0654272129374
"ind";Entinostat;Vandetanib (ZD6474);1e-05;1e-06;20;1;4;32.9573214133189
"ind";Entinostat;Vandetanib (ZD6474);1e-05;3e-07;20;1;15;35.7037838453435
"ind";Entinostat;Vandetanib (ZD6474);1e-05;1e-07;21;1;4;35.6518520627509
"ind";Entinostat;Vandetanib (ZD6474);1e-05;1e-08;21;1;15;39.2936822025453
"ind";Entinostat;Vatalanib (PTK787) 2HCl;0;1e-05;1;1;5;95.6683654585314
"ind";Entinostat;Vatalanib (PTK787) 2HCl;0;3e-06;1;1;16;90.9145574125217
"ind";Entinostat;Vatalanib (PTK787) 2HCl;0;1e-06;2;1;5;99.6231529197392
"ind";Entinostat;Vatalanib (PTK787) 2HCl;0;3e-07;2;1;16;96.5596332887282
"ind";Entinostat;Vatalanib (PTK787) 2HCl;0;1e-07;3;1;5;99.0115878484184
"ind";Entinostat;Vatalanib (PTK787) 2HCl;0;1e-08;3;1;16;102.438629957578
"ind";Entinostat;Vatalanib (PTK787) 2HCl;1e-07;1e-05;13;1;5;83.659140733992
"ind";Entinostat;Vatalanib (PTK787) 2HCl;1e-07;3e-06;13;1;16;92.7394584745039
"ind";Entinostat;Vatalanib (PTK787) 2HCl;1e-07;1e-06;14;1;5;94.8237906784728
"ind";Entinostat;Vatalanib (PTK787) 2HCl;1e-07;3e-07;14;1;16;98.2945648150784
"ind";Entinostat;Vatalanib (PTK787) 2HCl;1e-07;1e-07;15;1;5;87.1057711471116
"ind";Entinostat;Vatalanib (PTK787) 2HCl;1e-07;1e-08;15;1;16;92.395524300316
"ind";Entinostat;Vatalanib (PTK787) 2HCl;1e-06;1e-05;16;1;5;72.5263787261908
"ind";Entinostat;Vatalanib (PTK787) 2HCl;1e-06;3e-06;16;1;16;76.7706630982547
"ind";Entinostat;Vatalanib (PTK787) 2HCl;1e-06;1e-06;17;1;5;81.0543518492156
"ind";Entinostat;Vatalanib (PTK787) 2HCl;1e-06;3e-07;17;1;16;86.3192779660052
"ind";Entinostat;Vatalanib (PTK787) 2HCl;1e-06;1e-07;18;1;5;76.4476838538849
"ind";Entinostat;Vatalanib (PTK787) 2HCl;1e-06;1e-08;18;1;16;78.6948723058964
"ind";Entinostat;Vatalanib (PTK787) 2HCl;1e-05;1e-05;19;1;5;39.2422059619053
"ind";Entinostat;Vatalanib (PTK787) 2HCl;1e-05;3e-06;19;1;16;36.0629786749423
"ind";Entinostat;Vatalanib (PTK787) 2HCl;1e-05;1e-06;20;1;5;45.9225009253196
"ind";Entinostat;Vatalanib (PTK787) 2HCl;1e-05;3e-07;20;1;16;38.7848418415283
"ind";Entinostat;Vatalanib (PTK787) 2HCl;1e-05;1e-07;21;1;5;36.9959285937989
"ind";Entinostat;Vatalanib (PTK787) 2HCl;1e-05;1e-08;21;1;16;40.1204908464539
"ind";Entinostat;Alisertib (MLN8237);0;1e-05;1;1;6;78.3206445918629
"ind";Entinostat;Alisertib (MLN8237);0;3e-06;1;1;17;84.6683939299035
"ind";Entinostat;Alisertib (MLN8237);0;1e-06;2;1;6;106.910685305925
"ind";Entinostat;Alisertib (MLN8237);0;3e-07;2;1;17;95.8136833414002
"ind";Entinostat;Alisertib (MLN8237);0;1e-07;3;1;6;89.2345186914557
"ind";Entinostat;Alisertib (MLN8237);0;1e-08;3;1;17;106.557640292686
"ind";Entinostat;Alisertib (MLN8237);1e-07;1e-05;13;1;6;73.5192324118099
"ind";Entinostat;Alisertib (MLN8237);1e-07;3e-06;13;1;17;88.9534493067221
"ind";Entinostat;Alisertib (MLN8237);1e-07;1e-06;14;1;6;97.4456623864704
"ind";Entinostat;Alisertib (MLN8237);1e-07;3e-07;14;1;17;101.079292771119
"ind";Entinostat;Alisertib (MLN8237);1e-07;1e-07;15;1;6;83.4716852205108
"ind";Entinostat;Alisertib (MLN8237);1e-07;1e-08;15;1;17;94.5752925433477
"ind";Entinostat;Alisertib (MLN8237);1e-06;1e-05;16;1;6;51.8559348575008
"ind";Entinostat;Alisertib (MLN8237);1e-06;3e-06;16;1;17;72.0218660137232
"ind";Entinostat;Alisertib (MLN8237);1e-06;1e-06;17;1;6;75.7158557070865
"ind";Entinostat;Alisertib (MLN8237);1e-06;3e-07;17;1;17;86.7702644990462
"ind";Entinostat;Alisertib (MLN8237);1e-06;1e-07;18;1;6;77.7104461463998
"ind";Entinostat;Alisertib (MLN8237);1e-06;1e-08;18;1;17;80.7577940380947
"ind";Entinostat;Alisertib (MLN8237);1e-05;1e-05;19;1;6;32.8113202175213
"ind";Entinostat;Alisertib (MLN8237);1e-05;3e-06;19;1;17;35.034592717023
"ind";Entinostat;Alisertib (MLN8237);1e-05;1e-06;20;1;6;42.6168607465194
"ind";Entinostat;Alisertib (MLN8237);1e-05;3e-07;20;1;17;38.2527688409304
"ind";Entinostat;Alisertib (MLN8237);1e-05;1e-07;21;1;6;37.0505936281069
"ind";Entinostat;Alisertib (MLN8237);1e-05;1e-08;21;1;17;39.36816331179
"ind";Entinostat;SB525334;0;1e-05;1;1;7;95.4522108020386
"ind";Entinostat;SB525334;0;3e-06;1;1;18;91.5803319761979
"ind";Entinostat;SB525334;0;1e-06;2;1;7;100.905047974262
"ind";Entinostat;SB525334;0;3e-07;2;1;18;92.303049283945
"ind";Entinostat;SB525334;0;1e-07;3;1;7;97.0778122597728
"ind";Entinostat;SB525334;0;1e-08;3;1;18;105.386897474589
"ind";Entinostat;SB525334;1e-07;1e-05;13;1;7;81.8390228625117
"ind";Entinostat;SB525334;1e-07;3e-06;13;1;18;88.7901375167269
"ind";Entinostat;SB525334;1e-07;1e-06;14;1;7;93.5942829484953
"ind";Entinostat;SB525334;1e-07;3e-07;14;1;18;95.166358226803
"ind";Entinostat;SB525334;1e-07;1e-07;15;1;7;90.5259801269823
"ind";Entinostat;SB525334;1e-07;1e-08;15;1;18;93.3118469379039
"ind";Entinostat;SB525334;1e-06;1e-05;16;1;7;66.2610824815648
"ind";Entinostat;SB525334;1e-06;3e-06;16;1;18;73.4593286450474
"ind";Entinostat;SB525334;1e-06;1e-06;17;1;7;82.1374028414429
"ind";Entinostat;SB525334;1e-06;3e-07;17;1;18;83.0086268257267
"ind";Entinostat;SB525334;1e-06;1e-07;18;1;7;74.9685391339009
"ind";Entinostat;SB525334;1e-06;1e-08;18;1;18;83.8356632406116
"ind";Entinostat;SB525334;1e-05;1e-05;19;1;7;29.8179540472055
"ind";Entinostat;SB525334;1e-05;3e-06;19;1;18;36.6711271816189
"ind";Entinostat;SB525334;1e-05;1e-06;20;1;7;45.6894912165817
"ind";Entinostat;SB525334;1e-05;3e-07;20;1;18;40.5978988127438
"ind";Entinostat;SB525334;1e-05;1e-07;21;1;7;38.0609856788999
"ind";Entinostat;SB525334;1e-05;1e-08;21;1;18;39.6080061498164
"ind";Entinostat;BGJ398 (NVP-BGJ398);0;1e-05;1;1;8;28.7747629758278
