"Ind";"Anchor";"Compound";"DoseAnchor(M)";"DoseCompound(M)";"plate";"row";"col";"Viability"
"ind";Dasatinib;Veliparib (ABT-888);0;1e-05;1;1;2;70.5957201862194
"ind";Dasatinib;Veliparib (ABT-888);0;3e-06;1;1;13;75.2719786600804
"ind";Dasatinib;Veliparib (ABT-888);0;1e-06;2;1;2;93.4039855098599
"ind";Dasatinib;Veliparib (ABT-888);0;3e-07;2;1;13;85.0385408296197
"ind";Dasatinib;Veliparib (ABT-888);0;1e-07;3;1;2;91.5732420029401
"ind";Dasatinib;Veliparib (ABT-888);0;1e-08;3;1;13;98.7020331495857
"ind";Dasatinib;DMSO;0;0;3;1;1;99.1034550414694
"ind";Dasatinib;Veliparib (ABT-888);1e-08;1e-05;13;1;2;49.5097098653848
"ind";Dasatinib;Veliparib (ABT-888);1e-08;3e-06;13;1;13;68.6651441728545
"ind";Dasatinib;Veliparib (ABT-888);1e-08;1e-06;14;1;2;61.6739833891405
"ind";Dasatinib;Veliparib (ABT-888);1e-08;3e-07;14;1;13;65.5645658079436
"ind";Dasatinib;Veliparib (ABT-888);1e-08;1e-07;15;1;2;62.2972152212834
"ind";Dasatinib;Veliparib (ABT-888);1e-08;1e-08;15;1;13;69.692899629379
"ind";Dasatinib;DMSO;1e-08;0;15;1;1;75.1600998902131
"ind";Dasatinib;Veliparib (ABT-888);1e-07;1e-05;16;1;2;53.4106794813903
"ind";Dasatinib;Veliparib (ABT-888);1e-07;3e-06;16;1;13;50.2483549997764
"ind";Dasatinib;Veliparib (ABT-888);1e-07;1e-06;17;1;2;56.9359787985764
"ind";Dasatinib;Veliparib (ABT-888);1e-07;3e-07;17;1;13;50.2396990021077
"ind";Dasatinib;Veliparib (ABT-888);1e-07;1e-07;18;1;2;55.5383237083448
"ind";Dasatinib;Veliparib (ABT-888);1e-07;1e-08;18;1;13;57.8765972119032
"ind";Dasatinib;DMSO;1e-07;0;18;1;1;55.9631889272478
"ind";Dasatinib;Veliparib (ABT-888);1e-06;1e-05;19;1;2;38.2641262275287
"ind";Dasatinib;Veliparib (ABT-888);1e-06;3e-06;19;1;13;53.7615359202263
"ind";Dasatinib;Veliparib (ABT-888);1e-06;1e-06;20;1;2;51.4472106768846
"ind";Dasatinib;Veliparib (ABT-888);1e-06;3e-07;20;1;13;57.0851504917328
"ind";Dasatinib;Veliparib (ABT-888);1e-06;1e-07;21;1;2;46.5306040010907
"ind";Dasatinib;Veliparib (ABT-888);1e-06;1e-08;21;1;13;49.0379579924433
"ind";Dasatinib;DMSO;1e-06;0;21;1;1;57.0701828290974
"ind";Dasatinib;Erlotinib HCl (OSI-744);0;1e-05;1;1;3;59.0558326276291
"ind";Dasatinib;Erlotinib HCl (OSI-744);0;3e-06;1;1;14;65.3770191917895
"ind";Dasatinib;Erlotinib HCl (OSI-744);0;1e-06;2;1;3;80.0855789636174
"ind";Dasatinib;Erlotinib HCl (OSI-744);0;3e-07;2;1;14;88.801591549438
"ind";Dasatinib;Erlotinib HCl (OSI-744);0;1e-07;3;1;3;87.1938842491138
"ind";Dasatinib;Erlotinib HCl (OSI-744);0;1e-08;3;1;14;95.5518270647079
"ind";Dasatinib;Erlotinib HCl (OSI-744);1e-08;1e-05;13;1;3;28.8435154314798
"ind";Dasatinib;Erlotinib HCl (OSI-744);1e-08;3e-06;13;1;14;37.0130460311529
"ind";Dasatinib;Erlotinib HCl (OSI-744);1e-08;1e-06;14;1;3;38.7883911529933
"ind";Dasatinib;Erlotinib HCl (OSI-744);1e-08;3e-07;14;1;14;50.6626887548492
"ind";Dasatinib;Erlotinib HCl (OSI-744);1e-08;1e-07;15;1;3;57.5257407730671
"ind";Dasatinib;Erlotinib HCl (OSI-744);1e-08;1e-08;15;1;14;62.8413889413859
"ind";Dasatinib;Erlotinib HCl (OSI-744);1e-07;1e-05;16;1;3;26.041857519393
"ind";Dasatinib;Erlotinib HCl (OSI-744);1e-07;3e-06;16;1;14;30.8978722115064
"ind";Dasatinib;Erlotinib HCl (OSI-744);1e-07;1e-06;17;1;3;32.1584740053177
"ind";Dasatinib;Erlotinib HCl (OSI-744);1e-07;3e-07;17;1;14;43.2724864786103
"ind";Dasatinib;Erlotinib HCl (OSI-744);1e-07;1e-07;18;1;3;48.389912300317
"ind";Dasatinib;Erlotinib HCl (OSI-744);1e-07;1e-08;18;1;14;57.0006102478356
"ind";Dasatinib;Erlotinib HCl (OSI-744);1e-06;1e-05;19;1;3;21.1082273815174
"ind";Dasatinib;Erlotinib HCl (OSI-744);1e-06;3e-06;19;1;14;33.8738042099887
"ind";Dasatinib;Erlotinib HCl (OSI-744);1e-06;1e-06;20;1;3;35.7833172956932
"ind";Dasatinib;Erlotinib HCl (OSI-744);1e-06;3e-07;20;1;14;50.3981037594441
"ind";Dasatinib;Erlotinib HCl (OSI-744);1e-06;1e-07;21;1;3;39.6678405161283
"ind";Dasatinib;Erlotinib HCl (OSI-744);1e-06;1e-08;21;1;14;50.4483085459222
"ind";Dasatinib;Vandetanib (ZD6474);0;1e-05;1;1;4;44.6860108979011
"ind";Dasatinib;Vandetanib (ZD6474);0;3e-06;1;1;15;64.3290664073714
"ind";Dasatinib;Vandetanib (ZD6474);0;1e-06;2;1;4;90.1031650655475
"ind";Dasatinib;Vandetanib (ZD6474);0;3e-07;2;1;15;99.8593400378844
"ind";Dasatinib;Vandetanib (ZD6474);0;1e-07;3;1;4;89.7626958239139
"ind";Dasatinib;Vandetanib (ZD6474);0;1e-08;3;1;15;102.598674766757
"ind";Dasatinib;Vandetanib (ZD6474);1e-08;1e-05;13;1;4;27.7519941254629
"ind";Dasatinib;Vandetanib (ZD6474);1e-08;3e-06;13;1;15;46.2299523487328
"ind";Dasatinib;Vandetanib (ZD6474);1e-08;1e-06;14;1;4;52.4775629327097
"ind";Dasatinib;Vandetanib (ZD6474);1e-08;3e-07;14;1;15;66.5686615375072
"ind";Dasatinib;Vandetanib (ZD6474);1e-08;1e-07;15;1;4;64.2852093525169
"ind";Dasatinib;Vandetanib (ZD6474);1e-08;1e-08;15;1;15;72.2608456044123
"ind";Dasatinib;Vandetanib (ZD6474);1e-07;1e-05;16;1;4;27.167714282829
"ind";Dasatinib;Vandetanib (ZD6474);1e-07;3e-06;16;1;15;37.0586342855412
"ind";Dasatinib;Vandetanib (ZD6474);1e-07;1e-06;17;1;4;49.6825412855022
"ind";Dasatinib;Vandetanib (ZD6474);1e-07;3e-07;17;1;15;57.7383897824604
"ind";Dasatinib;Vandetanib (ZD6474);1e-07;1e-07;18;1;4;56.7475665826554
"ind";Dasatinib;Vandetanib (ZD6474);1e-07;1e-08;18;1;15;60.9598635814767
"ind";Dasatinib;Vandetanib (ZD6474);1e-06;1e-05;19;1;4;27.261487590906
"ind";Dasatinib;Vandetanib (ZD6474);1e-06;3e-06;19;1;15;42.4845021575074
"ind";Dasatinib;Vandetanib (ZD6474);1e-06;1e-06;20;1;4;48.2733448650458
